Strategies selected are: 
structure_name mc_cycles cal_time cal_steps rmsd_to_p26 restraint_scale_end R_start R_end rmsd(b)_start rmsd(b)_end
[opt_qm]
225_GGF10-new/0.6/2 geometry error
225_GGF10-new/0.6 9.0 3.88888888889 153.051122222 96.6666666667 0.296621838394 2.33333333333 0.280988888889 0.0067 0.0883888888889 0.0284222222222
225_GGF10-new/0.9/0 geometry error
225_GGF10-new/0.9/1 geometry error
225_GGF10-new/0.9/2 geometry error
225_GGF10-new/0.9/3 geometry error
225_GGF10-new/0.9/4 geometry error
225_GGF10-new/0.9/5 geometry error
225_GGF10-new/0.9/6 geometry error
225_GGF10-new/0.9/8 geometry error
225_GGF10-new/0.9/9 geometry error
225_GGF10-new/0.9 1.0 6.0 751.3588 193.0 0.321610642556 4.0 0.4556 0.0088 0.0837 0.0255
225_GGF10-new/1.2/0 geometry error
225_GGF10-new/1.2/1 geometry error
225_GGF10-new/1.2/2 geometry error
225_GGF10-new/1.2/3 geometry error
225_GGF10-new/1.2/4 geometry error
225_GGF10-new/1.2/5 geometry error
225_GGF10-new/1.2/6 geometry error
225_GGF10-new/1.2/7 geometry error
225_GGF10-new/1.2/8 geometry error
225_GGF10-new/1.2/9  The job  failed
225_GGF10-new/1.5/0 geometry error
225_GGF10-new/1.5/1 geometry error
225_GGF10-new/1.5/2 geometry error
225_GGF10-new/1.5/3 geometry error
225_GGF10-new/1.5/4 geometry error
225_GGF10-new/1.5/5 geometry error
225_GGF10-new/1.5/6 geometry error
225_GGF10-new/1.5/7 geometry error
225_GGF10-new/1.5/8 geometry error
225_GGF10-new/1.5/9 geometry error
226_GGF15-new/0.3 10.0 2.9 127.04079 91.1 0.173585187302 3.4 0.1863 0.00675 0.08915 0.03677
226_GGF15-new/0.6 10.0 3.7 161.77454 114.9 0.264388168672 5.8 0.263 0.00582 0.08784 0.03227
226_GGF15-new/0.9/1 geometry error
226_GGF15-new/0.9/2 geometry error
226_GGF15-new/0.9/3 geometry error
226_GGF15-new/0.9/7 geometry error
226_GGF15-new/0.9/8 geometry error
226_GGF15-new/0.9 5.0 4.2 173.44492 122.0 0.376628335421 8.4 0.41442 0.0094 0.09026 0.03552
226_GGF15-new/1.2/0 geometry error
226_GGF15-new/1.2/1 geometry error
226_GGF15-new/1.2/2 geometry error
226_GGF15-new/1.2/3 geometry error
226_GGF15-new/1.2/4 geometry error
226_GGF15-new/1.2/6 geometry error
226_GGF15-new/1.2/7 geometry error
226_GGF15-new/1.2/8 geometry error
226_GGF15-new/1.2/9 geometry error
226_GGF15-new/1.2 1.0 4.0 160.1993 126.0 0.415552514 8.0 0.5148 0.0112 0.0847 0.0378
226_GGF15-new/1.5/0 geometry error
226_GGF15-new/1.5/1 geometry error
226_GGF15-new/1.5/2 geometry error
226_GGF15-new/1.5/3 geometry error
226_GGF15-new/1.5/4 geometry error
226_GGF15-new/1.5/5 geometry error
226_GGF15-new/1.5/6 geometry error
226_GGF15-new/1.5/7 geometry error
226_GGF15-new/1.5/8 geometry error
226_GGF15-new/1.5/9 geometry error
227_GGF04-new/0.3 10.0 3.6 151.78286 106.1 0.0972066769943 2.2 0.15703 0.00452 0.08022 0.02417
227_GGF04-new/0.6/0 geometry error
227_GGF04-new/0.6/3 geometry error
227_GGF04-new/0.6/5 geometry error
227_GGF04-new/0.6/6 geometry error
227_GGF04-new/0.6/7 geometry error
227_GGF04-new/0.6 5.0 6.6 243.99034 167.4 0.218887321191 25.6 0.46918 0.00976 0.0898 0.02998
227_GGF04-new/0.9/2 geometry error
227_GGF04-new/0.9/3 geometry error
227_GGF04-new/0.9/7 geometry error
227_GGF04-new/0.9 7.0 5.71428571429 222.764542857 216.285714286 0.639707990527 2.85714285714 0.558514285714 0.237285714286 0.0890571428571 0.0301714285714
227_GGF04-new/1.2/2 geometry error
227_GGF04-new/1.2/3 geometry error
227_GGF04-new/1.2/5 geometry error
227_GGF04-new/1.2/6 geometry error
227_GGF04-new/1.2/9 geometry error
227_GGF04-new/1.2 5.0 3.8 157.41762 142.6 1.30382636978 1.0 0.56094 0.52196 0.09098 0.0282
227_GGF04-new/1.5/0 geometry error
227_GGF04-new/1.5/2 geometry error
227_GGF04-new/1.5/3 geometry error
227_GGF04-new/1.5/4 geometry error
227_GGF04-new/1.5/5  The job  failed
227_GGF04-new/1.5/6 geometry error
227_GGF04-new/1.5/7  The job  failed
227_GGF04-new/1.5/8  The job  failed
227_GGF04-new/1.5/9 geometry error
227_GGF04-new/1.5 1.0 3.0 144.5217 123.0 1.76728518325 1.0 0.5796 0.5625 0.081 0.0283
228_GGF08-new/0.3/0 geometry error
228_GGF08-new/0.3 9.0 3.22222222222 119.562088889 69.8888888889 0.350535383487 8.44444444444 0.0941222222222 0.00956666666667 0.0927888888889 0.0364444444444
228_GGF08-new/0.6 10.0 6.4 215.51883 116.3 0.3364337129 27.2 0.1969 0.0114 0.08641 0.02966
228_GGF08-new/0.9/1 geometry error
228_GGF08-new/0.9/2 geometry error
228_GGF08-new/0.9/3 geometry error
228_GGF08-new/0.9/4 geometry error
228_GGF08-new/0.9/5 geometry error
228_GGF08-new/0.9/6 geometry error
228_GGF08-new/0.9/7 geometry error
228_GGF08-new/0.9/8 geometry error
228_GGF08-new/0.9 2.0 7.0 263.87625 160.0 0.341201603552 68.0 0.30315 0.00915 0.0835 0.03065
228_GGF08-new/1.2/0 geometry error
228_GGF08-new/1.2/3 geometry error
228_GGF08-new/1.2/7 geometry error
228_GGF08-new/1.2 7.0 7.28571428571 281.4443 200.714285714 0.859230973078 28.0 0.389342857143 0.101357142857 0.0866428571429 0.0289571428571
228_GGF08-new/1.5/0 geometry error
228_GGF08-new/1.5/1 geometry error
228_GGF08-new/1.5/2 geometry error
228_GGF08-new/1.5/4 geometry error
228_GGF08-new/1.5/5 geometry error
228_GGF08-new/1.5/7 geometry error
228_GGF08-new/1.5/8 geometry error
228_GGF08-new/1.5/9 geometry error
228_GGF08-new/1.5 2.0 8.0 309.13015 225.5 0.99044695851 32.0 0.5084 0.14785 0.0906 0.02855
229_GGF11-new/0.3 10.0 5.1 178.10484 98.9 0.108940378725 6.2 0.18121 0.006 0.09037 0.02615
229_GGF11-new/0.6/6 geometry error
229_GGF11-new/0.6/9 geometry error
229_GGF11-new/0.6 8.0 3.875 164.3365125 115.75 0.130961891249 5.25 0.392525 0.0056625 0.0893875 0.0267125
229_GGF11-new/0.9/1 geometry error
229_GGF11-new/0.9/5 geometry error
229_GGF11-new/0.9 8.0 4.625 197.99835 147.75 0.24167104426 10.0 0.498175 0.0063875 0.0860875 0.0258125
229_GGF11-new/1.2/0 geometry error
229_GGF11-new/1.2/1 geometry error
229_GGF11-new/1.2/2 geometry error
229_GGF11-new/1.2/3 geometry error
229_GGF11-new/1.2/4 geometry error
229_GGF11-new/1.2/5 geometry error
229_GGF11-new/1.2/6 geometry error
229_GGF11-new/1.2/7 geometry error
229_GGF11-new/1.2/8 geometry error
229_GGF11-new/1.2 1.0 4.0 162.1095 163.0 1.31421535526 1.0 0.5246 0.5184 0.0882 0.0276
229_GGF11-new/1.5/0 geometry error
229_GGF11-new/1.5/1 geometry error
229_GGF11-new/1.5/2 geometry error
229_GGF11-new/1.5/3 geometry error
229_GGF11-new/1.5/4 geometry error
229_GGF11-new/1.5/5 geometry error
229_GGF11-new/1.5/6 geometry error
229_GGF11-new/1.5/7 geometry error
229_GGF11-new/1.5/9 geometry error
229_GGF11-new/1.5 1.0 2.0 65.995 53.0 1.86662035255 1.0 0.607 0.5378 0.0916 0.0284
230_GGF09-new/0.3/2 geometry error
230_GGF09-new/0.3/5 geometry error
230_GGF09-new/0.3/8 geometry error
230_GGF09-new/0.3 7.0 5.14285714286 201.679628571 129.857142857 0.241897790693 13.1428571429 0.208228571429 0.00821428571429 0.0886714285714 0.0326857142857
230_GGF09-new/0.6/1 geometry error
230_GGF09-new/0.6/3 geometry error
230_GGF09-new/0.6/4 geometry error
230_GGF09-new/0.6/6 geometry error
230_GGF09-new/0.6/7 geometry error
230_GGF09-new/0.6/8 geometry error
230_GGF09-new/0.6/9 geometry error
230_GGF09-new/0.6 3.0 4.66666666667 177.1361 123.333333333 0.350906873499 4.0 0.5446 0.0098 0.0836 0.0278333333333
230_GGF09-new/0.9/4 geometry error
230_GGF09-new/0.9 9.0 4.22222222222 179.728888889 140.666666667 0.798934486499 2.22222222222 0.597488888889 0.3202 0.0866555555556 0.0279777777778
230_GGF09-new/1.2/4  The job  failed
230_GGF09-new/1.2/5 geometry error
230_GGF09-new/1.2/6 geometry error
230_GGF09-new/1.2/8 geometry error
230_GGF09-new/1.2 6.0 3.66666666667 147.961066667 139.666666667 1.34691717913 1.0 0.692 0.54315 0.0910166666667 0.0286
230_GGF09-new/1.5/2 geometry error
230_GGF09-new/1.5/6 geometry error
230_GGF09-new/1.5 8.0 3.625 148.5271625 138.875 1.65156767089 1.125 0.76975 0.5709875 0.0877875 0.028625
231_GGF01-new/0.3 10.0 5.6 191.12819 107.5 0.12779560671 25.2 0.17508 0.00606 0.08898 0.02891
231_GGF01-new/0.6 10.0 6.2 237.95402 149.4 0.22219283796 40.0 0.28807 0.00706 0.08899 0.02829
231_GGF01-new/0.9/0 geometry error
231_GGF01-new/0.9/3 geometry error
231_GGF01-new/0.9/4 geometry error
231_GGF01-new/0.9/6 geometry error
231_GGF01-new/0.9/8 geometry error
231_GGF01-new/0.9/9 geometry error
231_GGF01-new/0.9 4.0 7.0 266.4152 171.0 0.424122011132 52.0 0.2834 0.024575 0.087325 0.028975
231_GGF01-new/1.2/0 geometry error
231_GGF01-new/1.2/2 geometry error
231_GGF01-new/1.2/5 geometry error
231_GGF01-new/1.2/6 geometry error
231_GGF01-new/1.2 6.0 8.66666666667 307.718533333 216.333333333 0.395677640143 89.3333333333 0.469366666667 0.00796666666667 0.0864166666667 0.0294666666667
231_GGF01-new/1.5/1 geometry error
231_GGF01-new/1.5/2 geometry error
231_GGF01-new/1.5/5 geometry error
231_GGF01-new/1.5/7 geometry error
231_GGF01-new/1.5/8 geometry error
231_GGF01-new/1.5 5.0 5.8 233.8795 212.8 1.68448174758 20.2 0.52616 0.41744 0.08834 0.0292
232_GGF06-new/0.3 10.0 3.8 141.59735 85.2 0.167658215257 2.5 0.36591 0.00572 0.08539 0.03055
232_GGF06-new/0.6/3 geometry error
232_GGF06-new/0.6/9 geometry error
232_GGF06-new/0.6 8.0 4.875 178.4881875 105.875 0.260609479462 4.75 0.569425 0.0088375 0.0890875 0.02645
232_GGF06-new/0.9/1 geometry error
232_GGF06-new/0.9/2 geometry error
232_GGF06-new/0.9/4 geometry error
232_GGF06-new/0.9/5 geometry error
232_GGF06-new/0.9/6 geometry error
232_GGF06-new/0.9/7 geometry error
232_GGF06-new/0.9 4.0 8.25 1016.92885 242.5 0.404086738229 33.0 0.610275 0.04015 0.0872 0.02745
232_GGF06-new/1.2/0 geometry error
232_GGF06-new/1.2/1 geometry error
232_GGF06-new/1.2/2 geometry error
232_GGF06-new/1.2/3 geometry error
232_GGF06-new/1.2/4 geometry error
232_GGF06-new/1.2/5 geometry error
232_GGF06-new/1.2/6 geometry error
232_GGF06-new/1.2 3.0 6.66666666667 283.768233333 252.0 1.27922715525 11.3333333333 0.6606 0.358933333333 0.0876 0.0290333333333
232_GGF06-new/1.5/0 geometry error
232_GGF06-new/1.5/2  The job  failed
232_GGF06-new/1.5/3 geometry error
232_GGF06-new/1.5/4 geometry error
232_GGF06-new/1.5/5 geometry error
232_GGF06-new/1.5/6 geometry error
232_GGF06-new/1.5/7 geometry error
232_GGF06-new/1.5/8 geometry error
232_GGF06-new/1.5 2.0 4.5 189.49765 188.5 1.70078818862 4.5 0.72585 0.50365 0.0835 0.03025
233_GGF03-new/0.3 10.0 2.1 101.09591 73.8 0.0736431179515 1.2 0.22408 0.00417 0.09062 0.0284
233_GGF03-new/0.6/2 geometry error
233_GGF03-new/0.6/5 geometry error
233_GGF03-new/0.6 8.0 3.625 160.1403125 112.75 0.257943790905 4.5 0.415825 0.0056875 0.086975 0.0282375
233_GGF03-new/0.9/0 geometry error
233_GGF03-new/0.9/1 geometry error
233_GGF03-new/0.9/2 geometry error
233_GGF03-new/0.9/3 geometry error
233_GGF03-new/0.9/4 geometry error
233_GGF03-new/0.9/5 geometry error
233_GGF03-new/0.9/7 geometry error
233_GGF03-new/0.9/9 geometry error
233_GGF03-new/0.9 2.0 5.5 212.86185 154.0 0.336469247791 12.0 0.5871 0.00655 0.0855 0.0345
233_GGF03-new/1.2/0 geometry error
233_GGF03-new/1.2/1 geometry error
233_GGF03-new/1.2/2 geometry error
233_GGF03-new/1.2/3 geometry error
233_GGF03-new/1.2/5 geometry error
233_GGF03-new/1.2/6 geometry error
233_GGF03-new/1.2/7  The job  failed
233_GGF03-new/1.2/9 geometry error
233_GGF03-new/1.2 2.0 2.5 115.0822 100.5 0.783536705269 1.5 0.60595 0.24355 0.08595 0.0256
233_GGF03-new/1.5/0 geometry error
233_GGF03-new/1.5/1 geometry error
233_GGF03-new/1.5/2 geometry error
233_GGF03-new/1.5/3 geometry error
233_GGF03-new/1.5/4 geometry error
233_GGF03-new/1.5/5 geometry error
233_GGF03-new/1.5/6 geometry error
233_GGF03-new/1.5/7 geometry error
233_GGF03-new/1.5/9 geometry error
233_GGF03-new/1.5 1.0 7.0 309.3321 251.0 0.990175469025 32.0 0.5669 0.1725 0.0811 0.0291
234_GGF02-new/0.3/6 geometry error
234_GGF02-new/0.3/7 geometry error
234_GGF02-new/0.3 8.0 3.25 140.613975 95.125 0.190774324213 4.375 0.2343875 0.0051 0.0907625 0.031175
234_GGF02-new/0.6/0 geometry error
234_GGF02-new/0.6/5 geometry error
234_GGF02-new/0.6/7 geometry error
234_GGF02-new/0.6/8 geometry error
234_GGF02-new/0.6/9 geometry error
234_GGF02-new/0.6 5.0 3.4 147.51504 106.8 0.357211548661 4.4 0.53968 0.006 0.08912 0.02796
234_GGF02-new/0.9/2 geometry error
234_GGF02-new/0.9 9.0 6.11111111111 270.382544444 215.333333333 0.489992357076 4.0 0.709533333333 0.120555555556 0.0874888888889 0.0256111111111
234_GGF02-new/1.2/6 geometry error
234_GGF02-new/1.2 9.0 3.88888888889 160.6615 132.0 1.06332945688 3.33333333333 0.761622222222 0.379211111111 0.0871444444444 0.0285111111111
234_GGF02-new/1.5/2 geometry error
234_GGF02-new/1.5/4 geometry error
234_GGF02-new/1.5/9 geometry error
234_GGF02-new/1.5 7.0 3.85714285714 171.127714286 138.285714286 1.35706558759 3.57142857143 0.780014285714 0.453371428571 0.0855714285714 0.0288428571429
235_GGF05-new/0.3 10.0 6.6 229.49626 143.1 0.220105622932 67.2 0.17425 0.01035 0.09145 0.03349
235_GGF05-new/0.6/4 geometry error
235_GGF05-new/0.6/6 geometry error
235_GGF05-new/0.6/8 geometry error
235_GGF05-new/0.6 7.0 4.14285714286 168.592671429 110.428571429 0.344105650926 18.2857142857 0.2753 0.00574285714286 0.0901857142857 0.0336
235_GGF05-new/0.9/0 geometry error
235_GGF05-new/0.9/1 geometry error
235_GGF05-new/0.9/2 geometry error
235_GGF05-new/0.9/3 geometry error
235_GGF05-new/0.9/4 geometry error
235_GGF05-new/0.9/5 geometry error
235_GGF05-new/0.9/6 geometry error
235_GGF05-new/0.9/7 geometry error
235_GGF05-new/0.9/8 geometry error
235_GGF05-new/0.9/9 geometry error
235_GGF05-new/1.2/4 geometry error
235_GGF05-new/1.2/5 geometry error
235_GGF05-new/1.2 8.0 5.0 703.9690625 162.875 1.80670967302 26.25 0.4622625 0.3228 0.0866625 0.237375
235_GGF05-new/1.5/0 geometry error
235_GGF05-new/1.5/4 geometry error
235_GGF05-new/1.5/5 geometry error
235_GGF05-new/1.5/6 geometry error
235_GGF05-new/1.5/7 geometry error
235_GGF05-new/1.5/8 geometry error
235_GGF05-new/1.5 4.0 3.25 127.3115 117.75 1.88325824421 1.25 0.62135 0.504325 0.087225 0.028875
236_GFA15-new/0.3 10.0 4.5 167.51223 98.2 0.111208646741 11.6 0.19061 0.00545 0.08911 0.02912
236_GFA15-new/0.6/1 geometry error
236_GFA15-new/0.6/2 geometry error
236_GFA15-new/0.6/3 geometry error
236_GFA15-new/0.6/4 geometry error
236_GFA15-new/0.6/5 geometry error
236_GFA15-new/0.6/7 geometry error
236_GFA15-new/0.6 4.0 5.25 205.446675 123.0 0.388155974094 12.0 0.35415 0.0049 0.0908 0.028125
236_GFA15-new/0.9/0 geometry error
236_GFA15-new/0.9/1 geometry error
236_GFA15-new/0.9/2 geometry error
236_GFA15-new/0.9/3 geometry error
236_GFA15-new/0.9/4 geometry error
236_GFA15-new/0.9/5 geometry error
236_GFA15-new/0.9/6 geometry error
236_GFA15-new/0.9/7 geometry error
236_GFA15-new/0.9/8 geometry error
236_GFA15-new/0.9/9 geometry error
236_GFA15-new/1.2/0 geometry error
236_GFA15-new/1.2/1 geometry error
236_GFA15-new/1.2/2 geometry error
236_GFA15-new/1.2/3 geometry error
236_GFA15-new/1.2/4 geometry error
236_GFA15-new/1.2/5  The job  failed
236_GFA15-new/1.2/6 geometry error
236_GFA15-new/1.2/7 geometry error
236_GFA15-new/1.2/8 geometry error
236_GFA15-new/1.2/9 geometry error
236_GFA15-new/1.5/0 geometry error
236_GFA15-new/1.5/2 geometry error
236_GFA15-new/1.5/3 geometry error
236_GFA15-new/1.5/4 geometry error
236_GFA15-new/1.5/5 geometry error
236_GFA15-new/1.5/6 geometry error
236_GFA15-new/1.5/9 geometry error
236_GFA15-new/1.5 3.0 3.33333333333 148.9214 132.666666667 1.6686700581 1.0 0.601566666667 0.5682 0.0877 0.0269666666667
237_GFA07-new/0.3 10.0 4.2 172.37876 104.4 0.102963936522 10.0 0.23464 0.00479 0.09271 0.03812
237_GFA07-new/0.6/1 geometry error
237_GFA07-new/0.6/2 geometry error
237_GFA07-new/0.6/3 geometry error
237_GFA07-new/0.6/4 geometry error
237_GFA07-new/0.6/8 geometry error
237_GFA07-new/0.6/9 geometry error
237_GFA07-new/0.6 4.0 4.25 180.155625 123.0 0.42568755476 6.0 0.537425 0.0059 0.087925 0.0311
237_GFA07-new/0.9/3 geometry error
237_GFA07-new/0.9/5 geometry error
237_GFA07-new/0.9/9 geometry error
237_GFA07-new/0.9 7.0 6.14285714286 225.931228571 131.571428571 0.716428541795 24.0 0.599171428571 0.0114142857143 0.0907571428571 0.0305142857143
237_GFA07-new/1.2/0 geometry error
237_GFA07-new/1.2/1 geometry error
237_GFA07-new/1.2/2 geometry error
237_GFA07-new/1.2/3 geometry error
237_GFA07-new/1.2/4 geometry error
237_GFA07-new/1.2/5 geometry error
237_GFA07-new/1.2/6 geometry error
237_GFA07-new/1.2/7 geometry error
237_GFA07-new/1.2/9 geometry error
237_GFA07-new/1.2 1.0 6.0 245.2259 150.0 0.746920628313 32.0 0.5899 0.0096 0.087 0.0322
237_GFA07-new/1.5/0 geometry error
237_GFA07-new/1.5/1 geometry error
237_GFA07-new/1.5/2 geometry error
237_GFA07-new/1.5/3 geometry error
237_GFA07-new/1.5/4 geometry error
237_GFA07-new/1.5/5 geometry error
237_GFA07-new/1.5/6 geometry error
237_GFA07-new/1.5/7 geometry error
237_GFA07-new/1.5/8 geometry error
237_GFA07-new/1.5/9 geometry error
238_GFA10-new/0.3 10.0 5.8 188.65066 99.1 0.0955136988541 1.8 0.21263 0.00573 0.08907 0.02482
238_GFA10-new/0.6 10.0 8.1 287.45123 166.5 0.335297540427 9.6 0.5001 0.01163 0.09015 0.02872
238_GFA10-new/0.9/0 geometry error
238_GFA10-new/0.9/1 geometry error
238_GFA10-new/0.9/2 geometry error
238_GFA10-new/0.9/3 geometry error
238_GFA10-new/0.9/4 geometry error
238_GFA10-new/0.9/5 geometry error
238_GFA10-new/0.9/6 geometry error
238_GFA10-new/0.9/7 geometry error
238_GFA10-new/0.9/8 geometry error
238_GFA10-new/0.9/9 geometry error
238_GFA10-new/1.2/0 geometry error
238_GFA10-new/1.2/1 geometry error
238_GFA10-new/1.2/2 geometry error
238_GFA10-new/1.2/3 geometry error
238_GFA10-new/1.2/4 geometry error
238_GFA10-new/1.2/5 geometry error
238_GFA10-new/1.2/6 geometry error
238_GFA10-new/1.2/7 geometry error
238_GFA10-new/1.2/8 geometry error
238_GFA10-new/1.2/9 geometry error
238_GFA10-new/1.5/0 geometry error
238_GFA10-new/1.5/1 geometry error
238_GFA10-new/1.5/2 geometry error
238_GFA10-new/1.5/3 geometry error
238_GFA10-new/1.5/4 geometry error
238_GFA10-new/1.5/5 geometry error
238_GFA10-new/1.5/6 geometry error
238_GFA10-new/1.5/7 geometry error
238_GFA10-new/1.5/8 geometry error
238_GFA10-new/1.5/9 geometry error
239_GFA02-new/0.3/6 geometry error
239_GFA02-new/0.3 9.0 5.22222222222 194.066844444 111.222222222 0.178941349719 4.77777777778 0.291388888889 0.00611111111111 0.0898777777778 0.0325777777778
239_GFA02-new/0.6/2 geometry error
239_GFA02-new/0.6/3 geometry error
239_GFA02-new/0.6/4 geometry error
239_GFA02-new/0.6/5 geometry error
239_GFA02-new/0.6/6 geometry error
239_GFA02-new/0.6/7 geometry error
239_GFA02-new/0.6/8 geometry error
239_GFA02-new/0.6/9 geometry error
239_GFA02-new/0.6 2.0 5.0 198.1206 124.5 0.252970713877 2.0 0.3719 0.004 0.08605 0.025
239_GFA02-new/0.9/0 geometry error
239_GFA02-new/0.9/2 geometry error
239_GFA02-new/0.9/3 geometry error
239_GFA02-new/0.9/5 geometry error
239_GFA02-new/0.9/7 geometry error
239_GFA02-new/0.9/9 geometry error
239_GFA02-new/0.9 4.0 5.75 680.8093 154.0 0.519829618324 10.0 0.4282 0.053175 0.089425 0.024275
239_GFA02-new/1.2/0 geometry error
239_GFA02-new/1.2/1 geometry error
239_GFA02-new/1.2/2 geometry error
239_GFA02-new/1.2/3 geometry error
239_GFA02-new/1.2/4 geometry error
239_GFA02-new/1.2/5 geometry error
239_GFA02-new/1.2/6 geometry error
239_GFA02-new/1.2/7 geometry error
239_GFA02-new/1.2/8 geometry error
239_GFA02-new/1.2 1.0 8.0 289.2379 225.0 0.358936623932 16.0 0.5943 0.0097 0.0853 0.032
239_GFA02-new/1.5/0 geometry error
239_GFA02-new/1.5/2 geometry error
239_GFA02-new/1.5/6 geometry error
239_GFA02-new/1.5/7 geometry error
239_GFA02-new/1.5/8 geometry error
239_GFA02-new/1.5/9 geometry error
239_GFA02-new/1.5 4.0 3.5 137.7127 117.75 1.60721348287 1.0 0.59335 0.5196 0.08565 0.0277
240_GFA11-new/0.3 10.0 4.1 163.95651 102.8 0.201291544938 2.1 0.23086 0.00841 0.08891 0.027
240_GFA11-new/0.6 10.0 5.2 209.05633 132.5 0.315688300245 5.2 0.44659 0.01025 0.08863 0.02849
240_GFA11-new/0.9/0 geometry error
240_GFA11-new/0.9/1 geometry error
240_GFA11-new/0.9/2 geometry error
240_GFA11-new/0.9/4 geometry error
240_GFA11-new/0.9/5 geometry error
240_GFA11-new/0.9/6 geometry error
240_GFA11-new/0.9/7 geometry error
240_GFA11-new/0.9/9 geometry error
240_GFA11-new/0.9 2.0 5.0 215.90015 180.0 0.447672686083 3.0 0.5802 0.01055 0.0913 0.0247
240_GFA11-new/1.2/0 geometry error
240_GFA11-new/1.2/1 geometry error
240_GFA11-new/1.2/2 geometry error
240_GFA11-new/1.2/3 geometry error
240_GFA11-new/1.2/4 geometry error
240_GFA11-new/1.2/5 geometry error
240_GFA11-new/1.2/6 geometry error
240_GFA11-new/1.2/7 geometry error
240_GFA11-new/1.2/8 geometry error
240_GFA11-new/1.2/9 geometry error
240_GFA11-new/1.5/0 geometry error
240_GFA11-new/1.5/1 geometry error
240_GFA11-new/1.5/2 geometry error
240_GFA11-new/1.5/3 geometry error
240_GFA11-new/1.5/4 geometry error
240_GFA11-new/1.5/5 geometry error
240_GFA11-new/1.5/6 geometry error
240_GFA11-new/1.5/7 geometry error
240_GFA11-new/1.5/8 geometry error
240_GFA11-new/1.5/9 geometry error
241_GFA09-new/0.3 10.0 3.6 137.07203 80.6 0.0972806665435 2.8 0.23519 0.00538 0.09062 0.02668
241_GFA09-new/0.6/7 geometry error
241_GFA09-new/0.6/8 geometry error
241_GFA09-new/0.6 8.0 3.625 169.6583125 128.875 0.363776364126 5.75 0.45415 0.0061375 0.0904125 0.0334
241_GFA09-new/0.9/0 geometry error
241_GFA09-new/0.9/1 geometry error
241_GFA09-new/0.9/2 geometry error
241_GFA09-new/0.9/3 geometry error
241_GFA09-new/0.9/4 geometry error
241_GFA09-new/0.9/5 geometry error
241_GFA09-new/0.9/6 geometry error
241_GFA09-new/0.9/7 geometry error
241_GFA09-new/0.9/8 geometry error
241_GFA09-new/0.9/9 geometry error
241_GFA09-new/1.2/0 geometry error
241_GFA09-new/1.2/1 geometry error
241_GFA09-new/1.2/2 geometry error
241_GFA09-new/1.2/3 geometry error
241_GFA09-new/1.2/4 geometry error
241_GFA09-new/1.2/5 geometry error
241_GFA09-new/1.2/6 geometry error
241_GFA09-new/1.2/7 geometry error
241_GFA09-new/1.2/8 geometry error
241_GFA09-new/1.2/9 geometry error
241_GFA09-new/1.5/0 geometry error
241_GFA09-new/1.5/2 geometry error
241_GFA09-new/1.5/3 geometry error
241_GFA09-new/1.5/4 geometry error
241_GFA09-new/1.5/5 geometry error
241_GFA09-new/1.5/6 geometry error
241_GFA09-new/1.5/7 geometry error
241_GFA09-new/1.5/8 geometry error
241_GFA09-new/1.5/9 geometry error
241_GFA09-new/1.5 1.0 8.0 564.9242 224.0 1.19212814957 32.0 0.5725 0.2916 0.0917 0.0289
242_GFA08-new/0.3 10.0 8.0 241.56855 112.2 0.144132272605 16.0 0.2396 0.0103 0.09131 0.01747
242_GFA08-new/0.6 10.0 7.9 250.1531 122.4 0.16399423273 12.8 0.34262 0.01012 0.09334 0.01912
242_GFA08-new/0.9/0 geometry error
242_GFA08-new/0.9/1 geometry error
242_GFA08-new/0.9/2 geometry error
242_GFA08-new/0.9/3 geometry error
242_GFA08-new/0.9/4 geometry error
242_GFA08-new/0.9/5 geometry error
242_GFA08-new/0.9/6  The job  failed
242_GFA08-new/0.9/7 geometry error
242_GFA08-new/0.9/8 geometry error
242_GFA08-new/0.9/9 geometry error
242_GFA08-new/1.2/0 geometry error
242_GFA08-new/1.2/1 geometry error
242_GFA08-new/1.2/2 geometry error
242_GFA08-new/1.2/3 geometry error
242_GFA08-new/1.2/4 geometry error
242_GFA08-new/1.2/5 geometry error
242_GFA08-new/1.2/6 geometry error
242_GFA08-new/1.2/7 geometry error
242_GFA08-new/1.2/8 geometry error
242_GFA08-new/1.2/9 geometry error
242_GFA08-new/1.5/0 geometry error
242_GFA08-new/1.5/1 geometry error
242_GFA08-new/1.5/2 geometry error
242_GFA08-new/1.5/3 geometry error
242_GFA08-new/1.5/4 geometry error
242_GFA08-new/1.5/5 geometry error
242_GFA08-new/1.5/6 geometry error
242_GFA08-new/1.5/7  The job  failed
242_GFA08-new/1.5/8 geometry error
242_GFA08-new/1.5/9 geometry error
243_GFA13-new/0.3 10.0 5.5 182.46937 98.4 0.122851960434 18.4 0.23456 0.0064 0.08945 0.03369
243_GFA13-new/0.6/8 geometry error
243_GFA13-new/0.6 9.0 6.11111111111 222.644711111 129.444444444 0.34063411475 21.3333333333 0.418644444444 0.0108222222222 0.088 0.0331444444444
243_GFA13-new/0.9/0 geometry error
243_GFA13-new/0.9/1 geometry error
243_GFA13-new/0.9/2 geometry error
243_GFA13-new/0.9/3 geometry error
243_GFA13-new/0.9/4 geometry error
243_GFA13-new/0.9/5 geometry error
243_GFA13-new/0.9/6 geometry error
243_GFA13-new/0.9/7 geometry error
243_GFA13-new/0.9/8 geometry error
243_GFA13-new/0.9/9 geometry error
